Day,Mid,Bid,Ask,Spread,Drift,Volatility,Jump,News
1478,149.912,144.892,154.932,10.0404,0.000134799,0.00403807,0,No news
1479,151.377,146.329,156.425,10.0959,0.000134701,0.00959241,0,No news
1480,152.129,147.105,157.154,10.0482,0.000134699,0.00482297,0,No news
1481,152.81,147.788,157.832,10.0433,0.000137488,0.00432641,0,No news
1482,154.099,149.058,159.14,10.0826,0.000138379,0.0082613,0,No news
1483,155.807,150.753,160.862,10.1088,0.000145033,0.0108795,0,No news
1484,158.815,153.72,163.909,10.1897,0.00014985,0.0189681,0,No news
1485,160.301,155.255,165.347,10.0916,0.000149086,0.0091649,0,No news
1486,161.993,156.941,167.045,10.1035,0.000150284,0.0103502,0,No news
1487,160.005,155.068,164.943,9.87504,0.000151424,-0.0124958,0,No news
1488,160.06,155.059,165.061,10.002,0.00014335,0.000197075,0,No news
1489,158.793,153.833,163.752,9.91907,0.000144137,-0.00809342,0,No news
1490,157.046,152.102,161.99,9.88793,0.000148921,-0.011207,0,No news
1491,160.926,155.805,166.047,10.2426,0.000149294,0.0242553,0,No news
1492,163.179,158.111,168.248,10.1376,0.000144099,0.0137614,0,No news
1493,165.764,160.686,170.841,10.1557,0.000143864,0.0155678,0,No news
1494,161.874,156.993,166.754,9.76111,0.000143334,-0.0238888,0,No news
1495,162.481,157.463,167.499,10.036,0.000141669,0.00360293,0,No news
1496,161.465,156.497,166.432,9.93586,0.000137782,-0.00641398,0,No news
1497,158.999,154.077,163.922,9.84475,0.00014001,-0.0155252,0,No news
1498,161.18,156.113,166.248,10.1349,0.000138357,0.0134854,0,No news
1499,158.055,153.154,162.957,9.80285,0.000135325,-0.0197146,0,No news
1500,157.362,152.384,162.339,9.9547,0.000131905,-0.00452983,0,No news
1501,158.28,153.251,163.308,10.0569,0.000132028,0.00568558,0,No news
1502,156.88,151.925,161.835,9.90984,0.000130952,-0.00901607,0,No news
1503,155.386,150.435,160.338,9.90304,0.000130542,-0.00969597,0,No news
1504,155.018,150.031,160.006,9.97504,0.000125945,-0.00249592,0,No news
1505,153.967,149.002,158.933,9.93066,0.000130141,-0.00693393,0,No news
1506,157.571,152.456,162.686,10.2301,0.000126056,0.0230082,0,No news
1507,155.423,150.492,160.354,9.86149,0.000128041,-0.013851,0,No news
1508,155.161,150.17,160.152,9.98182,0.000131325,-0.00181797,0,No news
1509,154.943,149.951,159.935,9.98458,0.000134604,-0.00154225,0,No news
1510,155.924,150.893,160.954,10.0618,0.00012823,0.00618023,0,No news
1511,153.671,148.744,158.597,9.85318,0.000129662,-0.0146823,0,No news
1512,154.022,149.012,159.033,10.0216,0.000121244,0.0021635,0,No news
1513,150.966,146.067,155.865,9.79839,0.0001197,-0.0201611,0,No news
1514,159.009,153.9,164.118,10.2188,2.72063e-05,0.021877,0.03,"Rumor: firm exploring strategic options"
1515,156.338,151.423,161.254,9.83022,4.04064e-05,-0.0169777,0,No news
1516,158.66,153.587,163.733,10.1461,0.000126861,0.0146129,0,No news
1517,159.019,154.158,163.88,9.72209,5.43812e-05,-0.0277911,0.03,"Rumor: firm exploring strategic options"
1518,158.8,153.808,163.793,9.98575,4.65959e-05,-0.00142469,0,No news
1519,159.359,154.342,164.376,10.0338,0.000133117,0.00337928,0,No news
1520,160.863,155.816,165.909,10.0926,0.000131282,0.00925953,0,No news
1521,159.454,154.499,164.41,9.91071,0.000134981,-0.00892944,0,No news
1522,160.135,155.115,165.156,10.0413,0.000135316,0.00412778,0,No news
1523,155.639,150.782,160.496,9.71395,0.00012565,-0.0286054,0,No news
1524,157.673,152.609,162.738,10.1286,0.000121818,0.0128631,0,No news
1525,156.28,151.325,161.235,9.91004,0.000121397,-0.008996,0,No news
1526,153.727,148.81,158.644,9.834,0.00012859,-0.0166002,0,No news
1527,154.752,149.719,159.785,10.0652,0.000124357,0.00652108,0,No news
1528,154.228,149.246,159.211,9.96481,0.00012849,-0.0035189,0,No news
1529,156.924,151.838,162.01,10.172,0.000126697,0.017203,0,No news
1530,156.607,151.618,161.596,9.97855,0.000120358,-0.00214498,0,No news
1531,157.257,152.237,162.277,10.0402,0.000122564,0.00401935,0,No news
1532,159.82,154.739,164.9,10.1604,0.000122272,0.0160424,0,No news
1533,158.475,153.518,163.433,9.91435,0.0001194,-0.00856532,0,No news
1534,159.912,154.868,164.957,10.0891,0.000118177,0.00890861,0,No news
1535,161.239,156.198,166.279,10.0815,0.000111853,0.00814724,0,No news
1536,168.125,162.917,173.334,10.4171,0.000115901,0.0417079,0,No news
1537,160.236,155.477,164.995,9.51821,0.000117421,-0.0481793,0,No news
1538,158.319,153.38,163.258,9.87841,0.00012168,-0.0121591,0,No news
1539,157.698,152.718,162.678,9.95946,0.000127284,-0.00405424,0,No news
1540,157.154,152.172,162.136,9.96418,0.000126476,-0.00358215,0,No news
1541,155.117,150.183,160.052,9.86833,0.000122289,-0.0131672,0,No news
1542,154.423,149.446,159.4,9.95394,0.000119985,-0.00460606,0,No news
1543,154.853,149.84,159.867,10.0266,0.000118033,0.0026642,0,No news
1544,145.147,140.22,150.074,9.85411,-0.000143362,-0.0145891,-0.05,"Global macro uncertainty rises"
1545,149.209,144.07,154.348,10.2773,-0.000130575,0.0277325,0,No news
1546,150.827,145.772,155.881,10.1091,-0.000129154,0.0109125,0,No news
1547,147.929,143.026,152.831,9.80478,0.000120178,-0.0195222,0,No news
1548,147.65,142.66,152.64,9.97994,0.00011939,-0.00200557,0,No news
1549,141.052,136.03,146.075,10.0442,-0.000132851,0.00442162,-0.05,"Global macro uncertainty rises"
1550,135.079,130.294,139.863,9.56874,-0.000147873,-0.0431261,0,No news
1551,135.206,130.201,140.212,10.0109,-0.000142864,0.00108613,0,No news
1552,134.71,129.729,139.691,9.96208,0.000112604,-0.00379155,0,No news
1553,132.698,127.774,137.623,9.84841,0.000116071,-0.0151594,0,No news
1554,134.639,129.567,139.711,10.144,0.000113966,0.0144011,0,No news
1555,133.481,128.525,138.437,9.91248,0.000116465,-0.00875203,0,No news
1556,134.156,129.132,139.181,10.0493,0.000118575,0.00492881,0,No news
1557,132.924,127.971,137.877,9.90648,0.000123212,-0.00935204,0,No news
1558,129.164,124.308,134.02,9.71182,0.000124165,-0.0288181,0,No news
1559,129.583,124.568,134.599,10.0311,0.00013017,0.00311041,0,No news
1560,128.858,123.887,133.83,9.9426,0.000130992,-0.00574036,0,No news
1561,129.547,124.521,134.573,10.052,0.000129632,0.00519769,0,No news
1562,126.663,121.776,131.549,9.77353,0.000133325,-0.0226474,0,No news
1563,126.551,121.556,131.546,9.98984,0.00013414,-0.00101623,0,No news
1564,127.549,122.51,132.587,10.0772,0.000134158,0.00771807,0,No news
1565,128.315,123.285,133.344,10.0586,0.00012776,0.00585919,0,No news
1566,124.26,119.422,129.099,9.67766,0.000128732,-0.032234,0,No news
1567,123.987,118.999,128.976,9.97674,0.000126416,-0.00232647,0,No news
1568,125.195,120.147,130.243,10.0956,0.000128515,0.00956248,0,No news
1569,124.042,119.089,128.995,9.90612,0.000137047,-0.00938818,0,No news
1570,123.844,118.852,128.835,9.98264,0.00013567,-0.0017361,0,No news
1571,122.971,118.007,127.935,9.92794,0.000136645,-0.00720562,0,No news
1572,120.824,115.913,125.736,9.82253,0.000135857,-0.0177474,0,No news
1573,118.682,113.772,123.592,9.81975,0.000136596,-0.0180251,0,No news
1574,118.471,113.48,123.461,9.98082,0.000132182,-0.00191802,0,No news
1575,118.031,113.05,123.012,9.96151,0.000133767,-0.00384885,0,No news
1576,119.662,114.594,124.73,10.1359,0.000129193,0.0135895,0,No news
1577,118.47,113.52,123.419,9.89857,0.000130877,-0.010143,0,No news
1578,119.007,113.985,124.029,10.0439,0.000132423,0.00439431,0,No news
1579,119.343,114.33,124.356,10.0269,0.000131862,0.0026875,0,No news
1580,120.549,115.499,125.598,10.0992,0.000132785,0.00992009,0,No news
1581,119.55,114.592,124.507,9.91543,0.000133403,-0.00845663,0,No news
1582,122.361,117.245,127.476,10.2311,0.000134299,0.0231073,0,No news
1583,123.155,118.124,128.187,10.0634,0.000134881,0.00633854,0,No news
1584,124.746,119.682,129.809,10.1269,0.000144843,0.0126863,0,No news
1585,127.379,122.276,132.483,10.2075,0.000140648,0.0207508,0,No news
1586,128.17,123.14,133.2,10.0605,0.000138044,0.0060517,0,No news
1587,127.888,122.899,132.876,9.97653,0.00013964,-0.00234671,0,No news
1588,128.158,123.149,133.168,10.0198,0.000138286,0.00197763,0,No news
1589,125.516,120.621,130.411,9.79029,0.000136473,-0.0209713,0,No news
1590,123.084,118.182,127.985,9.80293,0.000140015,-0.019707,0,No news
1591,121.606,116.667,126.545,9.87779,0.000140731,-0.0122214,0,No news
1592,121.569,116.571,126.566,9.99554,0.000139956,-0.000445644,0,No news
1593,121.846,116.835,126.857,10.0214,0.000141226,0.0021371,0,No news
1594,124.608,119.496,129.719,10.2227,0.000138813,0.0222738,0,No news
1595,123.202,118.26,128.145,9.88518,0.000138195,-0.0114822,0,No news
1596,123.626,118.609,128.642,10.033,0.000132874,0.0032993,0,No news
1597,123.343,118.355,128.331,9.97581,0.000132047,-0.00241894,0,No news
1598,121.91,116.969,126.851,9.88175,0.000135877,-0.0118245,0,No news
1599,120.927,115.968,125.886,9.91764,0.000141249,-0.00823594,0,No news
1600,119.995,115.034,124.955,9.9212,0.000139606,-0.00788028,0,No news
1601,119.586,114.604,124.569,9.96447,0.000144468,-0.00355259,0,No news
1602,118.933,113.962,123.905,9.9438,0.000144997,-0.00562042,0,No news
1603,118.138,112.921,123.354,10.433,-1.27518e-05,0.043301,-0.05,"Global macro uncertainty rises"
1604,119.847,114.775,124.919,10.144,-3.29663e-05,0.0143972,0,No news
1605,121.702,116.625,126.779,10.1539,-3.20137e-05,0.0153941,0,No news
1606,120.152,115.217,125.087,9.87029,0.000147848,-0.0129706,0,No news
1607,121.901,116.829,126.972,10.143,0.000145353,0.0143048,0,No news
1608,122.504,117.48,127.528,10.048,0.000143924,0.0047975,0,No news
1609,123.807,118.754,128.859,10.1043,0.00014238,0.0104308,0,No news
1610,121.171,116.279,126.063,9.78343,0.000139474,-0.0216566,0,No news
1611,120.102,115.147,125.057,9.90998,0.000140437,-0.00900167,0,No news
1612,121.157,116.114,126.2,10.0861,0.000141121,0.00860627,0,No news
1613,120.377,115.41,125.344,9.93397,0.000140466,-0.00660294,0,No news
1614,119.734,114.762,124.707,9.94514,0.000134904,-0.00548598,0,No news
1615,118.596,113.644,123.547,9.90316,0.000129099,-0.00968418,0,No news
1616,115.583,110.712,120.453,9.7414,0.00012432,-0.0258602,0,No news
1617,112.589,107.721,117.458,9.73638,0.000124136,-0.0263617,0,No news
1618,111.289,106.348,116.23,9.88258,0.000124275,-0.0117423,0,No news
1619,112.052,107.018,117.085,10.067,0.000126519,0.00670356,0,No news
1620,111.508,106.533,116.483,9.95005,0.000131122,-0.00499534,0,No news
1621,112.453,107.411,117.494,10.0831,0.000129724,0.00830573,0,No news
1622,112.601,107.595,117.607,10.0119,0.000128804,0.0011944,0,No news
1623,112.825,107.816,117.834,10.0185,0.000131834,0.00185136,0,No news
1624,111.686,106.737,116.635,9.89722,0.000131673,-0.0102777,0,No news
1625,112.563,107.524,117.601,10.0769,0.000128763,0.00769111,0,No news
1626,112.475,107.479,117.47,9.99086,0.000129613,-0.000913964,0,No news
1627,111.795,106.826,116.764,9.9381,0.000126885,-0.00618998,0,No news
1628,109.678,104.774,114.582,9.80757,0.000130225,-0.0192435,0,No news
1629,110.088,105.07,115.106,10.0359,0.000134141,0.00359499,0,No news
1630,110.103,105.103,115.103,10,0.000131204,2.29118e-06,0,No news
1631,109.019,104.069,113.969,9.89976,0.000133645,-0.0100242,0,No news
1632,108.198,103.237,113.16,9.92313,0.00012896,-0.00768676,0,No news
1633,106.195,101.289,111.101,9.81188,0.000126929,-0.0188119,0,No news
1634,106.011,101.02,111.002,9.98135,0.000128856,-0.00186471,0,No news
1635,105.548,100.57,110.525,9.9549,0.000131073,-0.00450993,0,No news
1636,104.712,99.7527,109.672,9.91918,0.000133143,-0.00808154,0,No news
1637,102.799,97.8922,107.706,9.81431,0.00013136,-0.0185692,0,No news
1638,98.3364,93.3079,103.365,10.0571,-9.8333e-05,0.00571423,-0.05,"Global macro uncertainty rises"
1639,100.129,95.0379,105.22,10.1819,-0.000127537,0.018191,0,No news
1640,95.5838,90.8155,100.352,9.53662,-0.000116744,-0.0463382,0,No news
1641,94.051,89.1324,98.9696,9.83714,0.000120315,-0.0162862,0,No news
1642,94.6455,89.6146,99.6764,10.0618,0.000118847,0.0061825,0,No news
1643,95.5063,90.4616,100.551,10.0894,0.00011075,0.00894275,0,No news
1644,96.1635,91.1298,101.197,10.0674,0.000113855,0.00674351,0,No news
1645,95.0684,90.1262,100.011,9.88433,0.000113381,-0.0115665,0,No news
1646,93.651,88.7267,98.5753,9.8486,0.000117841,-0.0151395,0,No news
1647,92.651,87.7053,97.5968,9.89148,0.000116805,-0.0108515,0,No news
1648,91.507,86.5697,96.4443,9.87459,0.000116784,-0.0125413,0,No news
1649,91.894,86.8734,96.9145,10.041,0.000115578,0.00410417,0,No news
1650,91.4595,86.4838,96.4352,9.95143,0.000118231,-0.00485706,0,No news
1651,89.7765,84.87,94.683,9.81306,0.000120715,-0.0186938,0,No news
1652,91.404,86.3147,96.4932,10.1784,0.000123146,0.0178424,0,No news
1653,90.1043,85.1765,95.032,9.85551,0.000127909,-0.0144491,0,No news
1654,90.2294,85.2231,95.2358,10.0127,0.000121272,0.00126691,0,No news
1655,90.7563,85.7278,95.7848,10.057,0.00012109,0.00570097,0,No news
1656,92.7551,87.6468,97.8633,10.2166,0.000126731,0.0216577,0,No news
1657,91.9978,87.0395,96.9562,9.91671,0.000131963,-0.00832926,0,No news
1658,92.5712,87.6903,97.4522,9.76182,3.13114e-05,-0.0238177,0.03,"Rumor: firm exploring strategic options"
1659,89.1437,84.3325,93.9549,9.62243,2.86511e-05,-0.0377575,0,No news
1660,90.8864,85.7902,95.9826,10.1924,0.000123784,0.0192366,0,No news
1661,90.3364,85.3673,95.3054,9.93804,0.000126335,-0.00619626,0,No news
1662,90.1349,85.1467,95.1231,9.9764,0.000127159,-0.00236003,0,No news
1663,89.3292,84.3747,94.2836,9.90888,0.000132456,-0.00911181,0,No news
1664,90.2341,85.1844,95.2839,10.0994,0.000138755,0.00994128,0,No news
1665,91.9969,86.9008,97.0929,10.1921,0.00013614,0.0192107,0,No news
1666,91.9405,86.9442,96.9368,9.99251,0.000135481,-0.000748651,0,No news
1667,92.244,87.2282,97.2598,10.0316,0.000132704,0.00316319,0,No news
1668,92.5915,87.5734,97.6097,10.0363,0.000133561,0.00362664,0,No news
1669,94.2436,89.1558,99.3313,10.1755,0.000138191,0.0175465,0,No news
1670,94.7061,89.6823,99.7298,10.0476,0.000140034,0.00475565,0,No news
1671,95.0764,90.0576,100.095,10.0377,0.000135789,0.00376695,0,No news
1672,94.8941,89.9044,99.8838,9.97938,0.000142488,-0.00206201,0,No news
1673,93.7931,88.8522,98.7341,9.8819,0.000140259,-0.0118099,0,No news
1674,93.1697,88.2037,98.1356,9.93188,0.000142511,-0.00681184,0,No news
1675,93.3366,88.3284,98.3449,10.0165,0.000139117,0.00165111,0,No news
1676,91.9953,87.0683,96.9222,9.85388,0.000136881,-0.0146122,0,No news
1677,91.021,86.075,95.9671,9.89215,0.000138377,-0.0107851,0,No news
1678,91.263,86.2505,96.2756,10.0251,0.000144711,0.00251063,0,No news
1679,91.0807,86.0915,96.07,9.97856,0.000144786,-0.00214422,0,No news
1680,90.671,85.6943,95.6478,9.95347,0.000144587,-0.00465314,0,No news
1681,91.3398,86.3038,96.3758,10.072,0.00014751,0.00720156,0,No news
1682,90.1915,85.2555,95.1276,9.87203,0.000145732,-0.012797,0,No news
1683,91.0072,85.9629,96.0515,10.0886,0.000141115,0.00886227,0,No news
1684,89.7029,84.7758,94.63,9.85423,0.000141429,-0.0145774,0,No news
1685,87.0559,82.2064,91.9055,9.6991,0.00013821,-0.0300903,0,No news
1686,88.0815,83.0236,93.1393,10.1157,0.000137782,0.0115732,0,No news
1687,86.9057,81.9736,91.8379,9.86426,0.00013655,-0.0135744,0,No news
1688,88.4949,83.405,93.5848,10.1798,0.000138461,0.0179822,0,No news
1689,89.1287,84.0937,94.1636,10.0699,0.000142176,0.00699406,0,No news
1690,90.3466,85.2794,95.4138,10.1343,0.000137846,0.0134347,0,No news
1691,90.9498,85.9173,95.9824,10.0651,0.000142107,0.0065122,0,No news
1692,93.2192,88.0966,98.3417,10.2451,0.000138227,0.0245075,0,No news
1693,94.8163,89.7321,99.9006,10.1685,0.000142771,0.0168454,0,No news
1694,95.1854,90.1666,100.204,10.0375,0.000136114,0.00374852,0,No news
1695,93.563,88.6497,98.4764,9.82673,0.000136136,-0.017327,0,No news
1696,93.4051,88.4143,98.396,9.98172,0.000139179,-0.00182838,0,No news
1697,93.7991,88.7788,98.8195,10.0407,0.000140518,0.00406896,0,No news
1698,93.1048,88.1426,98.0669,9.92428,0.000142093,-0.00757223,0,No news
1699,93.3387,88.3269,98.3505,10.0237,0.000141372,0.00236794,0,No news
1700,93.3031,88.3058,98.3005,9.99477,0.000142358,-0.000523477,0,No news
1701,92.8417,87.8673,97.8162,9.94896,0.000146179,-0.00510365,0,No news
1702,92.2974,87.3275,97.2673,9.93976,0.000144017,-0.00602427,0,No news
1703,92.9949,87.9579,98.0318,10.0739,0.000138401,0.00738969,0,No news
1704,92.7953,87.8068,97.7839,9.97713,0.000138693,-0.00228651,0,No news
1705,92.0757,87.1153,97.0361,9.92073,0.000141465,-0.00792668,0,No news
1706,90.848,85.9158,95.7802,9.86435,0.000141883,-0.0135654,0,No news
1707,92.067,87.0011,97.1329,10.1319,0.000141405,0.0131876,0,No news
1708,90.9017,85.9661,95.8373,9.87122,0.000139824,-0.0128778,0,No news
1709,92.1218,87.0559,97.1878,10.1319,0.000141922,0.0131914,0,No news
1710,91.8022,86.8203,96.7841,9.96387,0.000137693,-0.00361335,0,No news
1711,90.893,85.9434,95.8425,9.8991,0.000136696,-0.0100903,0,No news
1712,89.9376,84.9911,94.8841,9.89299,0.00013473,-0.0107014,0,No news
1713,90.1698,85.1576,95.182,10.0244,0.000138219,0.00244028,0,No news
1714,90.2765,85.2712,95.2817,10.0105,0.000133241,0.00104915,0,No news
1715,90.6649,85.6441,95.6858,10.0417,0.000123333,0.00417031,0,No news
1716,90.6724,85.6726,95.6722,9.99963,0.000119323,-3.69891e-05,0,No news
1717,91.735,86.6773,96.7926,10.1153,0.000120133,0.0115307,0,No news
1718,93.036,87.9662,98.1059,10.1397,0.000117737,0.0139655,0,No news
1719,92.6115,87.635,97.5881,9.95314,0.000112436,-0.0046856,0,No news
1720,93.6956,88.6379,98.7532,10.1153,0.000109592,0.0115275,0,No news
1721,95.4883,90.3941,100.583,10.1884,0.000113985,0.0188391,0,No news
1722,95.8403,90.8225,100.858,10.0357,0.000112188,0.00356689,0,No news
1723,95.7722,90.7763,100.768,9.99167,0.000121523,-0.000832714,0,No news
1724,95.1505,90.1837,100.117,9.93368,0.000119739,-0.00663159,0,No news
1725,96.8125,91.7265,101.898,10.172,0.000111874,0.0172039,0,No news
1726,96.3861,91.4088,101.364,9.95476,0.000110386,-0.00452378,0,No news
1727,97.3752,92.3247,102.426,10.101,0.000111167,0.0100977,0,No news
1728,96.3698,91.4223,101.317,9.89505,0.000116775,-0.010495,0,No news
1729,95.0547,90.124,99.9854,9.86143,0.000116047,-0.0138566,0,No news
1730,92.0275,87.1899,96.8652,9.67523,0.000112264,-0.0324769,0,No news
1731,91.9088,86.9157,96.9018,9.98601,0.000107649,-0.00139931,0,No news
1732,92.3907,87.3651,97.4163,10.0513,0.000102665,0.00512726,0,No news
1733,91.449,86.5007,96.3972,9.89649,0.000105388,-0.0103505,0,No news
1734,91.1477,86.1647,96.1307,9.966,0.000100144,-0.00339959,0,No news
1735,89.8739,84.9447,94.803,9.85832,9.33218e-05,-0.0141679,0,No news
1736,89.8377,84.8401,94.8352,9.99505,9.26956e-05,-0.000495419,0,No news
1737,89.4926,84.5124,94.4729,9.96052,0.000100137,-0.00394801,0,No news
1738,87.1313,82.2655,91.997,9.73155,0.000104558,-0.0268451,0,No news
1739,87.4864,82.4666,92.5062,10.0396,0.000103226,0.00396449,0,No news
1740,86.6929,81.7389,91.6468,9.90791,9.67681e-05,-0.00920856,0,No news
1741,87.4971,82.4514,92.5429,10.0915,8.81069e-05,0.00914633,0,No news
1742,89.0678,83.9793,94.1563,10.177,9.5946e-05,0.0176958,0,No news
1743,88.7014,83.7225,93.6803,9.95776,0.000101556,-0.00422415,0,No news
1744,89.7511,84.6928,94.8093,10.1166,0.000107754,0.0116566,0,No news
1745,88.6469,83.7094,93.5845,9.87513,0.000108317,-0.0124866,0,No news
1746,89.1446,84.1172,94.1721,10.0549,0.000109494,0.00548901,0,No news
1747,91.3808,86.2574,96.5041,10.2467,0.000108283,0.0246668,0,No news
1748,90.7912,85.8241,95.7583,9.9342,0.000107092,-0.00657973,0,No news
1749,90.8566,85.8536,95.8597,10.0061,0.000110039,0.000610433,0,No news
1750,89.5737,84.6454,94.502,9.85667,0.000111641,-0.0143328,0,No news
1751,90.4484,85.4005,95.4964,10.096,0.000122539,0.00959582,0,No news
1752,88.6353,83.7372,93.5334,9.79621,0.00012862,-0.020379,0,No news
1753,83.3284,78.3865,88.2703,9.88377,-0.000117485,-0.0116225,-0.05,"Global macro uncertainty rises"
1754,80.323,75.5061,85.1398,9.63371,-0.000105375,-0.0366286,0,No news
1755,84.527,79.2714,89.7827,10.5112,-0.000107348,0.051123,0,No news
1756,84.9891,79.9625,90.0157,10.0532,0.000128387,0.00532317,0,No news
1757,84.4612,79.493,89.4294,9.93644,0.000124741,-0.00635552,0,No news
1758,84.6608,79.6496,89.672,10.0223,0.000129505,0.00223091,0,No news
1759,82.6144,77.7374,87.4914,9.75408,0.000122927,-0.0245916,0,No news
1760,81.8279,76.8763,86.7795,9.90315,0.000119645,-0.0096852,0,No news
1761,81.7932,76.7959,86.7904,9.99452,0.000123181,-0.000547912,0,No news
1762,82.5882,77.5404,87.6359,10.0955,0.000126906,0.00954577,0,No news
1763,84.3629,79.2573,89.4686,10.2113,0.000131951,0.0211298,0,No news
1764,83.9409,78.9666,88.9152,9.9486,0.000125046,-0.00514002,0,No news
1765,85.3012,80.2215,90.3809,10.1594,0.000130655,0.0159445,0,No news
1766,85.1081,80.1201,90.096,9.97593,0.00014009,-0.00240671,0,No news
1767,83.709,78.7926,88.6253,9.83279,0.000145356,-0.0167211,0,No news
1768,83.3698,78.3908,88.3487,9.95792,0.000147604,-0.00420789,0,No news
1769,84.9182,79.8269,90.0095,10.1826,0.000146048,0.0182568,0,No news
1770,83.8878,78.9496,88.8261,9.87645,0.000147559,-0.0123554,0,No news
1771,84.5348,79.4971,89.5724,10.0753,0.000150012,0.0075323,0,No news
1772,84.5674,79.5662,89.5686,10.0024,0.000147433,0.00023843,0,No news
1773,87.3182,82.1588,92.4775,10.3187,0.000143289,0.0318666,0,No news
1774,87.627,82.61,92.644,10.034,0.000134895,0.00339539,0,No news
1775,87.3588,82.3748,92.3428,9.96794,0.000141295,-0.00320647,0,No news
1776,87.8576,82.8299,92.8854,10.0555,0.000142552,0.00555145,0,No news
1777,86.2506,81.3436,91.1576,9.81397,0.000142083,-0.0186028,0,No news
1778,86.3494,81.3444,91.3544,10.01,0.00014444,0.00100077,0,No news
1779,86.3704,81.3699,91.3709,10.001,0.000141836,0.000101294,0,No news
1780,86.3845,81.3844,91.3846,10.0002,0.000143707,1.93583e-05,0,No news
1781,86.4568,81.4534,91.4603,10.0069,0.000146382,0.000690223,0,No news
1782,88.285,83.1811,93.3889,10.2078,0.00014074,0.0207844,0,No news
1783,88.4635,83.4541,93.4729,10.0188,0.000142663,0.00187746,0,No news
1784,89.1065,84.071,94.142,10.071,0.000138355,0.00710372,0,No news
1785,89.5608,84.5361,94.5856,10.0495,0.000140243,0.00494542,0,No news
1786,89.7054,84.698,94.7127,10.0147,0.000144119,0.00146861,0,No news
1787,89.4422,84.4576,94.4267,9.96916,0.000145721,-0.0030844,0,No news
1788,90.2293,85.1862,95.2723,10.0862,0.000146354,0.00861517,0,No news
1789,89.8939,84.9133,94.8745,9.96123,0.00015289,-0.0038768,0,No news
1790,90.6538,85.6125,95.6951,10.0826,0.000156035,0.00826158,0,No news
1791,92.024,86.9498,97.0983,10.1485,0.000155291,0.0148472,0,No news
1792,90.9286,85.9893,95.868,9.87871,0.000153972,-0.0121289,0,No news
1793,91.8384,86.7895,96.8874,10.0979,0.000162102,0.00979392,0,No news
1794,91.6631,86.6735,96.6527,9.97921,0.000168686,-0.00207943,0,No news
1795,92.2477,87.2167,97.2786,10.0619,0.000169511,0.00618738,0,No news
1796,91.3985,86.4456,96.3515,9.90586,0.000166756,-0.00941431,0,No news
1797,90.9583,85.9833,95.9333,9.95005,0.000167186,-0.00499546,0,No news
1798,90.938,85.94,95.936,9.99607,0.000169476,-0.000392828,0,No news
1799,90.5028,85.5277,95.478,9.95032,0.000170818,-0.00496768,0,No news
1800,91.2913,86.2488,96.3338,10.085,0.000172343,0.00850219,0,No news
1801,90.5987,85.6376,95.5598,9.92213,0.000171137,-0.00778671,0,No news
1802,89.6219,84.677,94.5668,9.88988,0.000171513,-0.0110119,0,No news
1803,89.1322,84.1605,94.104,9.9435,0.000171195,-0.00564969,0,No news
1804,89.3221,84.3123,94.3319,10.0196,0.000169112,0.00195834,0,No news
1805,89.3598,84.3585,94.3611,10.0025,0.000170202,0.000252196,0,No news
1806,89.4717,84.4663,94.4771,10.0108,0.000168028,0.00108315,0,No news
1807,89.42,84.4237,94.4163,9.99259,0.000162935,-0.00074098,0,No news
1808,89.8982,84.8723,94.924,10.0517,0.000161242,0.00517202,0,No news
1809,90.524,85.4901,95.5579,10.0677,0.000164106,0.0067735,0,No news
1810,90.2046,85.2231,95.1861,9.96301,0.000164775,-0.00369913,0,No news
1811,90.2112,85.2116,95.2107,9.99906,0.000166952,-9.43911e-05,0,No news
1812,89.7223,84.7503,94.6943,9.94398,0.00016806,-0.00560198,0,No news
1813,88.0819,83.175,92.9888,9.81378,0.000168924,-0.0186216,0,No news
1814,86.8649,81.9353,91.7945,9.8592,0.000166998,-0.0140795,0,No news
1815,85.7254,80.7923,90.6586,9.86632,0.000164042,-0.0133684,0,No news
1816,86.1295,81.1068,91.1522,10.0454,0.000161919,0.00454027,0,No news
1817,84.2016,79.3156,89.0877,9.77206,0.00015655,-0.0227942,0,No news
1818,86.339,81.3643,91.3138,9.94955,0.000112239,-0.00504462,0.03,"Rumor: firm exploring strategic options"
1819,87.8542,82.7678,92.9406,10.1728,0.00011529,0.0172812,0,No news
1820,87.3943,82.4214,92.3673,9.94596,0.000156313,-0.00540412,0,No news
1821,87.577,82.5673,92.5867,10.0194,0.000150144,0.00193795,0,No news
1822,87.7223,82.7148,92.7298,10.0151,0.00015038,0.00150731,0,No news
1823,87.3661,82.3872,92.3449,9.95773,0.000157577,-0.00422699,0,No news
1824,86.9464,81.9713,91.9216,9.9503,0.000155054,-0.00496959,0,No news
1825,87.11,82.1014,92.1186,10.0173,0.000153034,0.00172645,0,No news
1826,88.6069,83.5225,93.6913,10.1688,0.000154398,0.0168832,0,No news
1827,90.3562,85.2592,95.4531,10.194,0.000152092,0.0193977,0,No news
1828,85.9238,81.0256,90.822,9.79637,6.42899e-05,-0.0203629,-0.03,"Rumor: firm exploring strategic options"
1829,85.5066,80.5312,90.4819,9.95075,5.72803e-05,-0.00492475,0,No news
1830,86.1205,81.0855,91.1555,10.07,0.000154122,0.00700008,0,No news
1831,85.4204,80.462,90.3788,9.91683,0.000154679,-0.00831715,0,No news
